"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","place_id","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"3845105","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-01-30",-28,12,-17,-10,-7,7
"3845106","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-01-31",-28,10,-12,-6,-2,5
"3845107","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-01",-25,15,-14,-11,-19,8
"3845108","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-02",-24,16,-14,-10,-20,8
"3845109","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-03",-25,15,-19,-10,-17,8
"3845110","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-04",-26,11,-19,-13,-19,8
"3845111","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-05",-25,18,-18,-11,-17,8
"3845112","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-06",-26,14,-19,-9,-8,6
"3845113","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-07",-25,9,-11,-5,-6,5
"3845114","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-08",-24,16,-16,-10,-19,7
"3845115","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-09",-23,17,-15,-9,-20,7
"3845116","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-10",-22,19,-18,-7,-16,7
"3845117","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-11",-23,16,-15,-9,-17,8
"3845118","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-12",-21,20,-15,-7,-16,8
"3845119","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-13",-22,16,-12,-6,-14,6
"3845120","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-14",-18,14,-4,0,-6,4
"3845121","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-15",-20,18,-9,-6,-20,7
"3845122","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-16",-21,14,-7,-6,-25,7
"3845123","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-17",-22,17,-14,-5,-17,7
"3845124","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-18",-22,16,-14,-6,-17,8
"3845125","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-19",-22,19,-14,-6,-17,8
"3845126","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-20",-22,16,-12,-4,-6,6
"3845127","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-21",-23,12,-7,-2,-6,5
"3845128","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-22",-22,16,-11,-7,-17,7
"3845129","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-23",-22,16,-11,-7,-18,8
"3845130","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-24",-21,18,-14,-5,-14,8
"3845131","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-25",-22,17,-13,-6,-16,8
"3845132","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-26",-22,19,-14,-6,-16,8
"3845133","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-27",-23,16,-12,-6,-11,7
"3845134","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-02-28",-23,13,-7,-3,-2,5
"3845135","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-01",-21,20,-10,-7,-15,7
"3845136","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-02",-22,18,-11,-7,-17,8
"3845137","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-03",-20,22,-13,-4,-13,8
"3845138","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-04",-21,20,-12,-6,-14,8
"3845139","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-05",-20,23,-13,-5,-14,8
"3845140","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-06",-21,20,-12,-4,-4,6
"3845141","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-07",-21,16,-6,-3,-3,6
"3845142","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-08",-19,21,-9,-6,-15,8
"3845143","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-09",-20,20,-10,-6,-16,8
"3845144","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-10",-19,25,-11,-2,-13,7
"3845145","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-11",-22,18,-6,-10,-31,11
"3845146","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-12",-21,21,-13,-5,-15,8
"3845147","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-13",-22,18,-11,-6,-11,8
"3845148","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-14",-22,15,-7,-2,-3,6
"3845149","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-15",-20,20,-8,-5,-16,8
"3845150","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-16",-22,17,-11,-7,-17,8
"3845151","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-17",-21,21,-14,-5,-11,8
"3845152","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-18",-22,19,-12,-6,-13,9
"3845153","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-19",-21,24,-13,-5,-11,9
"3845154","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-20",-22,19,-12,-4,-2,7
"3845155","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-21",-24,14,-9,-4,-2,7
"3845156","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-22",-21,21,-10,-7,-13,9
"3845157","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-23",-21,19,-11,-7,-15,9
"3845158","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-24",-19,23,-13,-4,-12,9
"3845159","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-25",-19,23,-12,-4,-13,9
"3845160","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-26",-21,25,-13,-5,-14,10
"3845161","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-27",-21,25,-12,-2,-8,7
"3845162","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-28",-30,10,-15,-11,-7,9
"3845163","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-29",-41,-15,-22,-34,-57,21
"3845164","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-30",-26,13,-15,-12,-25,10
"3845165","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-03-31",-22,20,-15,-7,-16,9
"3845166","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-01",-22,20,-13,-8,-18,10
"3845167","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-02",-22,25,-13,-11,-30,13
"3845168","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-03",-24,21,-13,-7,-7,8
"3845169","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-04",-28,12,-13,-8,-5,8
"3845170","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-05",-22,23,-11,-9,-19,10
"3845171","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-06",-28,17,-13,-12,-26,11
"3845172","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-07",-25,21,-17,-9,-18,11
"3845173","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-08",-26,20,-16,-11,-19,12
"3845174","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-09",-24,25,-17,-10,-18,12
"3845175","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-10",-35,6,-24,-22,-22,14
"3845176","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-11",-36,3,-23,-20,-11,12
"3845177","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-12",-25,27,-15,-13,-22,12
"3845178","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-13",-30,17,-19,-18,-36,16
"3845179","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-14",-34,13,-23,-20,-39,17
"3845180","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-15",-35,8,-25,-22,-28,15
"3845181","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-16",-36,12,-27,-21,-26,16
"3845182","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-17",-45,-4,-34,-31,-25,18
"3845183","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-18",-52,-18,-37,-34,-25,17
"3845184","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-19",-37,12,-26,-24,-30,17
"3845185","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-20",-42,3,-31,-29,-36,19
"3845186","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-21",-44,-1,-35,-31,-41,21
"3845187","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-22",-45,-2,-34,-32,-36,19
"3845188","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-23",-46,2,-35,-32,-37,20
"3845189","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-24",-59,-22,-44,-43,-42,23
"3845190","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-25",-67,-36,-47,-50,-37,22
"3845191","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-26",-46,1,-33,-35,-40,20
"3845192","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-27",-49,-4,-35,-35,-42,21
"3845193","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-28",-52,-9,-39,-38,-42,22
"3845194","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-29",-53,-12,-39,-40,-44,23
"3845195","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-04-30",-51,-3,-38,-37,-43,22
"3845196","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-01",-64,-28,-48,-49,-53,26
"3845197","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-02",-69,-39,-50,-54,-40,22
"3845198","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-03",-55,-14,-40,-43,-47,23
"3845199","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-04",-57,-15,-40,-43,-49,24
"3845200","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-05",-59,-20,-44,-44,-48,24
"3845201","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-06",-61,-23,-44,-47,-49,25
"3845202","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-07",-61,-17,-43,-46,-48,25
"3845203","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-08",-64,-26,-47,-49,-46,25
"3845204","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-09",-64,-30,-47,-47,-33,20
"3845205","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-10",-64,-26,-44,-53,-52,27
"3845206","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-11",-63,-24,-44,-51,-53,26
"3845207","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-12",-64,-24,-45,-50,-52,26
"3845208","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-13",-63,-23,-43,-50,-54,26
"3845209","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-14",-65,-25,-44,-52,-60,28
"3845210","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-15",-68,-31,-47,-53,-49,25
"3845211","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-16",-70,-40,-49,-55,-38,22
"3845212","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-17",-65,-29,-43,-54,-52,26
"3845213","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-18",-65,-30,-44,-54,-55,26
"3845214","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-19",-64,-29,-46,-52,-51,26
"3845215","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-20",-64,-28,-43,-53,-51,26
"3845216","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-21",-62,-21,-42,-50,-49,26
"3845217","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-22",-65,-28,-46,-51,-45,25
"3845218","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-23",-63,-26,-44,-44,-30,19
"3845219","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-24",-61,-24,-39,-50,-48,25
"3845220","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-25",-61,-26,-40,-50,-50,25
"3845221","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-26",-62,-28,-42,-51,-52,26
"3845222","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-27",-61,-25,-40,-50,-48,25
"3845223","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-28",-59,-18,-36,-48,-45,24
"3845224","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-29",-62,-24,-39,-48,-39,22
"3845225","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-30",-62,-28,-38,-46,-28,19
"3845226","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-05-31",-54,-15,-31,-45,-42,22
"3845227","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-01",-51,-10,-30,-41,-43,21
"3845228","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-02",-49,-5,-30,-38,-39,21
"3845229","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-03",-50,-8,-29,-40,-40,21
"3845230","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-04",-49,-3,-29,-39,-38,21
"3845231","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-05",-56,-16,-34,-41,-33,20
"3845232","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-06",-58,-22,-34,-40,-25,17
"3845233","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-07",-44,1,-25,-35,-35,19
"3845234","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-08",-43,2,-24,-33,-36,18
"3845235","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-09",-42,5,-25,-32,-34,18
"3845236","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-10",-42,2,-24,-33,-34,19
"3845237","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-11",-39,11,-24,-30,-32,18
"3845238","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-12",-48,-6,-30,-35,-32,18
"3845239","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-13",-51,-14,-29,-33,-22,14
"3845240","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-14",-36,10,-20,-28,-32,16
"3845241","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-15",-37,7,-20,-28,-33,16
"3845242","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-16",-36,10,-22,-26,-31,15
"3845243","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-17",-37,6,-22,-28,-31,16
"3845244","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-18",-35,14,-21,-26,-29,15
"3845245","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-19",-44,-2,-27,-30,-25,14
"3845246","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-20",-47,-11,-26,-29,-21,12
"3845247","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-21",-31,15,-16,-23,-31,13
"3845248","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-22",-32,13,-17,-23,-32,13
"3845249","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-23",-30,16,-18,-20,-28,13
"3845250","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-24",-31,13,-17,-22,-30,14
"3845251","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-25",-29,20,-17,-20,-27,13
"3845252","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-26",-38,5,-22,-24,-25,13
"3845253","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-27",-43,-6,-21,-24,-16,11
"3845254","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-28",-26,19,-13,-19,-27,12
"3845255","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-29",-29,14,-16,-20,-29,12
"3845256","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-06-30",-28,16,-18,-18,-26,11
"3845257","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-01",-26,18,-14,-17,-27,12
"3845258","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-02",-25,26,-14,-15,-24,13
"3845259","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-03",-33,13,-18,-17,-19,12
"3845260","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-04",-37,3,-16,-17,-15,10
"3845261","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-05",-20,28,-9,-12,-24,11
"3845262","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-06",-22,23,-10,-13,-25,12
"3845263","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-07",-22,24,-13,-11,-23,11
"3845264","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-08",-23,23,-12,-14,-23,12
"3845265","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-09",-21,31,-11,-11,-22,12
"3845266","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-10",-29,16,-16,-13,-21,12
"3845267","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-11",-33,7,-14,-12,-12,10
"3845268","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-12",-21,26,-9,-11,-25,11
"3845269","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-13",-23,22,-11,-12,-26,12
"3845270","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-14",-21,25,-13,-10,-22,11
"3845271","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-15",-20,25,-10,-11,-22,11
"3845272","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-16",-20,30,-11,-10,-21,12
"3845273","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-17",-29,16,-16,-12,-14,10
"3845274","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-18",-32,7,-15,-12,-10,10
"3845275","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-19",-22,23,-13,-13,-24,13
"3845276","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-20",-21,26,-11,-10,-24,12
"3845277","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-21",-26,16,-14,-19,-37,16
"3845278","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-22",-24,19,-13,-15,-23,12
"3845279","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-23",-22,27,-12,-11,-20,12
"3845280","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-24",-29,15,-15,-13,-17,11
"3845281","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-25",-32,6,-14,-12,-9,10
"3845282","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-26",-20,26,-9,-11,-19,11
"3845283","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-27",-22,21,-11,-12,-21,12
"3845284","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-28",-22,21,-16,-11,-18,12
"3845285","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-29",-22,21,-14,-13,-18,12
"3845286","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-30",-20,28,-13,-11,-16,12
"3845287","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-07-31",-25,20,-15,-9,-9,10
"3845288","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-01",-26,15,-10,-7,-7,9
"3845289","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-02",-18,30,-8,-9,-18,11
"3845290","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-03",-17,30,-7,-8,-20,11
"3845291","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-04",-17,31,-11,-6,-16,11
"3845292","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-05",-16,31,-8,-7,-16,11
"3845293","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-06",-15,36,-9,-5,-15,11
"3845294","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-07",-21,26,-12,-5,-7,9
"3845295","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-08",-26,14,-11,-7,-6,10
"3845296","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-09",-14,34,-5,-6,-16,10
"3845297","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-10",-13,35,-5,-4,-17,10
"3845298","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-11",-12,36,-7,-2,-14,9
"3845299","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-12",-14,33,-7,-5,-15,10
"3845300","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-13",-14,37,-7,-4,-14,10
"3845301","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-14",-17,31,-10,-3,-11,9
"3845302","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-15",-23,16,-5,-5,-4,9
"3845303","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-16",-14,34,-4,-6,-18,10
"3845304","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-17",-14,31,-6,-5,-17,10
"3845305","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-18",-14,34,-9,-3,-12,10
"3845306","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-19",-12,37,-6,-3,-16,10
"3845307","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-20",-13,37,-6,-5,-25,12
"3845308","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-21",-15,36,-8,2,-9,8
"3845309","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-22",-21,18,-2,4,-17,5
"3845310","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-23",-16,27,-4,-4,-20,9
"3845311","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-24",-13,31,-3,-1,-17,9
"3845312","IN","India","","","","",NA,"ChIJkbeSa_BfYzARphNChaFPjNc","2021-08-25",-13,33,-6,-1,-13,9
